SCRUB_STORE_NO,DOY_STD,MIN_TEMPERATURE_AIR_2M_F,AVG_TEMPERATURE_AIR_2M_F,MAX_TEMPERATURE_AIR_2M_F,MIN_TEMPERATURE_WETBULB_2M_F,AVG_TEMPERATURE_WETBULB_2M_F,MAX_TEMPERATURE_WETBULB_2M_F,MIN_TEMPERATURE_DEWPOINT_2M_F,AVG_TEMPERATURE_DEWPOINT_2M_F,MAX_TEMPERATURE_DEWPOINT_2M_F,MIN_TEMPERATURE_FEELSLIKE_2M_F,AVG_TEMPERATURE_FEELSLIKE_2M_F,MAX_TEMPERATURE_FEELSLIKE_2M_F,MIN_TEMPERATURE_WINDCHILL_2M_F,AVG_TEMPERATURE_WINDCHILL_2M_F,MAX_TEMPERATURE_WINDCHILL_2M_F,MIN_TEMPERATURE_HEATINDEX_2M_F,AVG_TEMPERATURE_HEATINDEX_2M_F,MAX_TEMPERATURE_HEATINDEX_2M_F,MIN_HUMIDITY_RELATIVE_2M_PCT,AVG_HUMIDITY_RELATIVE_2M_PCT,MAX_HUMIDITY_RELATIVE_2M_PCT,MIN_HUMIDITY_SPECIFIC_2M_GPKG,AVG_HUMIDITY_SPECIFIC_2M_GPKG,MAX_HUMIDITY_SPECIFIC_2M_GPKG,MIN_PRESSURE_2M_MB,AVG_PRESSURE_2M_MB,MAX_PRESSURE_2M_MB,MIN_PRESSURE_MEAN_SEA_LEVEL_MB,AVG_PRESSURE_MEAN_SEA_LEVEL_MB,MAX_PRESSURE_MEAN_SEA_LEVEL_MB,MIN_WIND_SPEED_10M_MPH,AVG_WIND_SPEED_10M_MPH,MAX_WIND_SPEED_10M_MPH,AVG_WIND_DIRECTION_10M_DEG,MIN_WIND_SPEED_80M_MPH,AVG_WIND_SPEED_80M_MPH,MAX_WIND_SPEED_80M_MPH,AVG_WIND_DIRECTION_80M_DEG,MIN_WIND_SPEED_100M_MPH,AVG_WIND_SPEED_100M_MPH,MAX_WIND_SPEED_100M_MPH,AVG_WIND_DIRECTION_100M_DEG,TOT_PRECIPITATION_IN,TOT_SNOWFALL_IN,MIN_CLOUD_COVER_TOT_PCT,AVG_CLOUD_COVER_TOT_PCT,MAX_CLOUD_COVER_TOT_PCT,MIN_RADIATION_SOLAR_TOTAL_WPM2,AVG_RADIATION_SOLAR_TOTAL_WPM2,MAX_RADIATION_SOLAR_TOTAL_WPM2,TOT_RADIATION_SOLAR_TOTAL_WPM2,TIME_DIM_KEY
16,265,53.5,63.3,72.1,54.2,60.3,64.3,53.8,58.5,61.0,54.0,64.3,75.0,53.6,62.9,70.4,54.8,64.4,75.0,71,85,97,9.2,10.9,11.9,964.0,967.9,974.3,1000.9,1004.9,1011.5,3.4,7.3,11.0,166,8.6,13.0,20.3,174,9.3,13.8,21.6,175,0.23,0,58,86,100,0,158.5,631.0,3803.5,20210922
16,266,44.2,51.3,59.8,44.6,50.2,53.0,44.2,49.4,52.6,42.8,48.9,52.6,42.8,48.9,52.6,45.1,51.3,53.7,84,93,98,6.3,7.8,8.8,965.6,968.9,973.9,1002.9,1006.4,1012.0,4.3,6.8,12.5,252,9.2,12.7,20.5,253,9.9,13.7,21.6,254,0.31,0,36,81,100,0,40.0,178.7,960.2,20210923
17,251,50.4,63.0,78.9,50.1,58.5,66.0,49.8,55.7,62.7,48.6,63.1,79.3,48.6,62.6,78.6,50.4,63.5,79.3,45,81,99,8.0,10.1,12.8,955.2,957.5,960.1,1005.4,1008.5,1011.9,1.7,7.6,14.3,189,5.2,12.5,23.2,193,5.8,13.4,24.4,194,0.37,0,5,72,100,0,221.3,683.8,5089.1,20210908
17,252,54.4,60.4,68.3,53.7,57.5,60.6,51.6,55.6,59.9,54.5,60.4,68.0,55.8,61.0,68.0,54.5,60.4,68.0,56,86,99,8.6,9.9,11.5,956.1,957.1,957.8,1006.8,1008.2,1008.9,1.5,2.9,4.3,219,2.6,4.6,6.9,228,2.7,4.9,7.5,229,0.13,0,100,100,100,0,101.1,366.5,2424.5,20210909
17,253,44.9,53.5,61.5,43.0,50.3,54.8,40.9,47.4,53.0,43.3,52.7,61.0,43.3,52.4,60.9,44.9,53.5,61.0,58,81,98,5.6,7.4,9.0,956.5,960.6,965.7,1007.9,1012.4,1018.5,2.4,5.8,11.3,302,3.8,9.6,18.1,308,4.0,10.2,18.9,309,0.02,0,0,44,100,0,142.9,653.2,3429.5,20210910
17,254,43.2,58.1,69.2,41.4,51.2,57.5,39.2,45.1,49.6,41.3,57.6,68.8,41.3,57.5,68.8,43.4,58.1,68.8,45,64,87,5.2,6.7,7.9,965.0,967.1,969.1,1016.7,1019.0,1021.4,3.1,7.3,11.0,222,4.2,11.8,19.0,228,4.4,12.5,20.2,229,0.0,0,0,36,100,0,230.7,791.1,5536.3,20210911
17,255,48.5,61.5,71.6,46.9,56.4,62.5,45.5,52.9,58.3,49.5,62.0,76.1,49.5,61.6,70.9,48.5,61.8,76.1,62,74,95,6.7,9.0,10.8,962.3,963.9,966.4,1013.4,1015.3,1018.8,1.5,7.1,12.4,243,2.0,12.2,17.8,250,2.2,13.1,18.9,251,0.0,0,0,55,100,0,141.1,655.0,3386.1,20210912
17,256,46.4,57.2,70.0,45.0,51.9,57.6,43.2,47.3,51.6,48.1,58.1,74.1,48.1,57.6,69.9,46.8,57.7,74.1,42,73,95,6.1,7.3,8.5,964.1,966.6,968.0,1016.0,1018.4,1020.3,0.2,2.1,5.2,291,0.8,3.2,7.7,283,0.7,3.4,8.0,281,0.01,0,0,49,100,0,232.6,747.2,5582.8,20210913
17,257,51.6,67.9,78.5,53.0,63.2,68.3,52.7,60.8,65.6,53.2,69.4,80.3,53.2,67.7,78.3,53.5,69.6,80.3,60,79,99,8.8,12.0,14.2,957.5,959.6,963.3,1008.1,1010.5,1015.1,3.6,9.1,12.4,225,5.8,15.6,22.1,229,6.5,16.7,23.7,229,0.54,0,77,97,100,0,175.7,625.2,4216.6,20210914
17,258,49.2,59.4,72.7,45.7,54.1,62.9,42.0,49.5,60.6,49.3,59.5,67.0,49.3,59.5,67.0,49.3,59.4,67.0,48,71,91,5.9,8.1,11.9,957.8,962.4,966.3,1008.6,1013.9,1018.6,0.3,5.2,10.7,285,0.8,9.4,19.4,285,1.0,10.0,20.8,285,0.05,0,92,98,100,0,200.8,629.5,4820.1,20210915
17,259,43.4,53.3,63.4,42.6,47.9,53.6,40.1,42.6,46.2,44.8,53.7,61.9,44.8,53.7,61.9,44.1,53.3,61.9,51,69,89,5.5,6.0,6.9,966.4,968.3,971.1,1018.8,1020.5,1024.2,0.7,3.4,8.1,321,0.9,5.4,13.0,327,0.9,5.7,13.5,328,0.0,0,1,64,100,0,179.9,545.0,4317.9,20210916
17,260,40.9,53.8,66.6,40.9,47.5,53.9,39.2,40.9,42.8,43.3,54.1,66.4,43.3,54.1,66.4,41.9,53.8,66.4,37,65,93,5.3,5.6,6.1,971.4,974.8,977.4,1024.5,1027.4,1030.2,0.5,2.5,5.0,295,1.4,3.2,6.8,299,1.6,3.4,7.0,300,0.0,0,0,0,0,0,237.6,750.6,5701.8,20210917
17,261,48.1,61.9,77.5,45.5,55.1,64.5,41.8,49.8,58.1,48.6,62.9,77.7,48.6,62.3,77.1,48.5,62.9,77.7,41,67,82,5.8,8.0,10.7,976.4,977.5,978.7,1027.9,1029.7,1031.2,1.0,2.2,3.6,195,1.3,2.4,4.4,207,1.3,2.5,4.6,208,0.0,0,0,0,0,0,229.6,727.9,5509.8,20210918
17,262,52.5,64.3,78.1,50.0,57.4,64.6,47.0,52.6,58.2,54.3,65.2,78.5,54.4,64.9,78.1,53.4,65.1,78.5,42,68,89,7.0,8.8,10.8,972.1,974.4,976.6,1023.5,1026.2,1028.9,1.5,2.8,4.2,174,1.7,3.1,4.9,169,1.7,3.3,5.1,169,0.0,0,0,4,36,0,228.4,726.9,5480.0,20210919
17,263,54.3,65.0,78.1,53.7,59.1,65.5,53.0,55.4,59.9,54.8,65.7,78.5,55.7,65.6,77.9,54.8,65.7,78.5,43,74,94,8.8,9.7,11.6,967.4,969.3,971.9,1018.2,1020.7,1023.8,0.3,1.9,3.1,165,0.4,1.9,3.1,136,0.4,1.9,3.2,133,0.0,0,34,63,83,0,214.7,694.5,5152.8,20210920
17,264,56.0,66.3,78.8,55.1,60.1,64.5,52.3,56.1,58.7,56.5,67.0,78.8,57.0,66.5,78.8,56.5,67.0,78.8,40,73,93,8.9,10.1,11.0,961.7,965.0,967.7,1013.0,1016.2,1019.3,1.6,3.5,5.7,187,1.5,4.8,7.8,192,1.6,5.1,8.4,193,0.01,0,12,75,100,0,203.6,700.9,4886.6,20210921
17,265,52.3,59.5,64.8,52.9,58.6,61.8,52.5,58.1,60.9,52.0,59.2,63.6,52.0,59.2,63.6,53.4,59.5,63.6,91,95,99,8.9,10.9,12.0,951.8,955.4,961.4,1002.4,1006.4,1012.7,3.0,5.8,11.5,174,4.8,9.4,19.5,179,5.1,10.0,20.8,180,0.32,0,52,95,100,0,48.5,135.1,1163.3,20210922
17,266,42.7,52.2,59.3,42.7,49.2,51.9,41.5,46.5,51.7,41.5,49.8,53.7,41.5,49.8,53.7,43.9,52.2,56.6,64,82,98,5.8,7.1,8.6,952.5,955.6,960.5,1003.9,1007.2,1013.2,4.3,7.7,13.9,243,8.2,14.6,22.7,251,9.2,15.7,23.5,252,0.04,0,8,41,69,0,171.3,529.7,4111.0,20210923
18,251,60.0,70.7,79.3,59.4,65.3,68.5,56.8,62.3,66.9,60.0,72.0,80.0,60.2,70.7,79.1,60.0,72.0,80.0,47,77,98,10.0,12.1,14.2,996.0,998.3,1000.2,1009.3,1011.7,1013.7,4.2,9.6,14.6,195,11.3,18.3,24.1,198,13.3,19.7,25.1,199,0.01,0,0,7,73,0,268.4,819.6,6173.7,20210908
18,252,61.4,67.4,72.1,60.5,66.8,70.5,60.0,66.5,70.0,61.5,67.8,76.4,61.5,67.4,71.9,61.5,67.8,76.4,94,97,99,11.1,14.0,15.8,993.6,994.7,996.1,1007.0,1008.1,1009.3,2.3,5.2,8.5,217,4.1,10.3,17.4,226,4.6,11.1,18.6,228,0.63,0,100,100,100,0,75.5,427.3,1812.6,20210909
18,253,52.2,62.8,73.0,49.6,56.8,60.6,47.3,52.0,59.4,51.1,63.7,76.0,51.1,62.6,72.8,52.2,63.9,76.0,43,71,96,6.9,8.4,10.9,994.4,998.7,1005.6,1007.9,1012.1,1019.4,4.2,8.0,12.2,305,10.9,15.9,20.2,311,12.7,17.2,21.3,312,0.0,0,0,14,100,0,256.8,813.2,6163.4,20210910
18,254,49.7,62.1,73.3,47.4,55.4,61.3,45.0,49.8,60.2,49.1,62.5,75.6,49.1,61.8,73.2,49.8,62.7,75.6,39,67,91,6.3,7.7,11.1,1006.0,1008.4,1009.9,1019.7,1022.0,1023.4,3.2,6.9,10.5,231,6.4,13.2,17.0,240,6.6,14.3,18.3,243,0.0,0,0,4,77,0,257.1,819.5,6169.8,20210911
18,255,61.2,71.4,82.6,62.0,65.3,68.3,58.6,61.8,63.8,63.2,72.6,83.1,63.2,71.4,82.6,63.2,72.6,83.1,46,74,97,10.7,11.8,12.7,1002.2,1004.6,1007.4,1015.5,1018.1,1021.0,3.3,9.2,13.6,233,8.5,17.4,22.5,239,9.8,18.6,23.4,239,0.0,0,2,39,100,0,240.3,781.7,5766.7,20210912
18,256,64.5,70.2,79.9,61.6,64.8,70.1,53.4,61.6,66.9,64.6,71.0,79.9,64.6,70.2,77.8,64.6,71.0,79.9,46,77,98,8.8,11.8,14.2,1003.7,1004.7,1005.7,1017.2,1018.1,1019.2,1.9,3.4,4.3,288,4.6,6.3,10.3,272,4.9,7.0,12.1,272,0.0,0,42,76,100,0,207.8,648.1,4988.9,20210913
18,257,64.5,73.7,85.4,64.7,68.4,71.9,63.8,65.9,68.4,65.0,76.0,87.2,65.0,73.7,85.0,65.0,76.0,87.2,51,79,98,12.7,13.7,15.0,998.7,1000.5,1003.2,1012.1,1013.9,1016.7,3.8,8.7,12.2,210,10.1,16.2,19.9,214,11.8,17.3,20.6,215,0.0,0,23,49,74,0,228.7,735.0,5489.2,20210914
18,258,59.7,67.5,76.2,53.7,62.1,67.9,48.0,58.5,66.7,60.2,68.0,78.7,60.7,67.5,76.1,60.2,68.0,78.7,60,74,97,7.1,10.8,14.1,998.2,1000.8,1003.8,1011.6,1014.2,1017.3,2.7,5.6,8.9,287,5.3,10.1,16.9,287,6.4,10.9,17.9,289,0.0,0,28,82,100,0,134.3,431.4,3222.7,20210915
18,259,52.0,59.0,67.0,51.1,54.4,57.5,47.5,50.8,54.6,52.7,59.0,64.8,52.7,59.4,64.8,53.5,59.0,64.8,60,75,91,7.0,7.9,9.0,1003.3,1005.5,1009.0,1016.8,1019.1,1022.8,0.5,3.2,6.2,44,1.6,6.8,10.4,43,1.7,7.4,10.8,44,0.04,0,31,90,100,0,104.2,364.3,2501.6,20210916
18,260,48.5,58.4,72.1,46.2,52.0,59.4,42.6,45.9,50.0,48.0,58.9,75.7,48.0,58.3,71.6,49.8,59.4,75.7,35,67,89,5.7,6.6,7.7,1009.5,1013.3,1016.4,1023.2,1027.1,1030.3,0.5,3.3,5.4,21,0.3,7.2,13.1,27,0.5,8.1,14.9,30,0.0,0,0,0,0,0,246.2,779.7,5909.6,20210917
18,261,48.7,59.9,74.7,48.1,54.3,61.9,46.7,49.9,54.2,49.5,60.8,76.4,49.5,60.8,74.4,49.0,60.6,76.4,41,73,94,6.7,7.6,8.9,1015.4,1016.5,1018.0,1029.1,1030.3,1031.7,1.1,2.0,2.7,101,2.2,3.3,4.8,111,2.3,3.5,5.2,111,0.0,0,0,0,0,0,239.2,761.1,5741.9,20210918
18,262,50.3,61.9,77.1,49.3,55.5,64.4,46.1,50.3,57.3,50.6,62.9,77.7,50.6,62.2,76.5,50.5,62.9,77.7,37,69,92,6.6,7.8,10.1,1009.6,1012.6,1015.3,1023.3,1026.2,1029.2,1.9,3.1,4.7,64,3.5,6.0,10.7,69,3.9,6.5,11.8,70,0.0,0,0,0,1,0,238.2,759.9,5716.5,20210919
18,263,51.7,63.3,78.0,47.7,56.2,64.7,43.7,50.5,58.7,50.3,63.9,78.0,50.3,63.1,77.8,51.8,64.2,78.0,39,65,86,6.0,7.9,10.6,1005.0,1006.9,1009.2,1018.4,1020.4,1023.0,0.6,3.9,7.0,31,2.0,8.3,12.8,38,2.2,9.1,14.4,40,0.0,0,2,48,100,0,229.5,752.8,5506.7,20210920
18,264,56.0,65.7,78.3,53.9,59.7,64.5,52.0,55.6,60.9,56.4,66.7,78.8,57.6,66.0,77.9,56.4,66.7,78.8,45,72,98,8.2,9.5,11.4,1000.8,1004.2,1006.0,1014.3,1017.7,1019.6,1.7,3.9,7.7,211,3.6,7.4,11.9,212,4.1,8.2,13.0,213,0.1,0,3,67,100,0,201.4,647.2,4833.6,20210921
18,265,60.5,68.8,78.6,61.2,66.0,69.6,60.8,64.6,67.2,61.8,70.0,80.8,61.8,68.8,78.3,61.8,70.0,80.8,64,87,100,11.5,13.2,14.3,991.9,994.7,1000.3,1005.1,1008.0,1013.8,3.3,7.9,11.8,197,7.6,14.8,20.9,200,8.3,15.8,22.4,201,0.14,0,32,68,100,0,205.5,699.4,4930.8,20210922
18,266,50.6,60.9,69.9,48.7,55.7,61.6,44.3,51.2,61.2,50.6,60.8,69.4,50.6,60.6,69.4,51.2,60.9,69.4,40,74,98,6.3,8.3,11.6,992.7,996.3,1001.4,1006.2,1009.8,1015.1,3.5,7.3,13.2,270,9.7,14.7,22.5,272,11.5,15.9,23.4,272,0.0,0,0,14,99,0,227.0,723.8,5448.5,20210923
19,251,54.9,58.7,62.2,53.0,55.4,57.0,50.9,53.0,54.5,51.5,57.1,61.7,51.5,56.5,61.7,55.0,58.7,61.7,69,82,90,8.2,8.8,9.4,970.2,973.5,978.1,999.7,1003.2,1008.0,12.9,16.4,19.1,299,21.1,26.3,30.1,300,21.9,27.2,31.2,300,0.23,0,2,79,100,0,129.0,540.0,2967.1,20210908
19,252,52.4,57.9,64.3,50.9,53.5,56.0,46.1,49.9,53.6,49.9,56.6,63.8,49.9,56.3,63.8,52.5,57.9,63.8,57,76,93,6.8,7.8,9.0,978.5,982.3,985.6,1008.5,1012.4,1015.9,6.3,9.9,13.3,333,12.1,15.9,20.5,334,13.1,16.6,21.2,335,0.08,0,0,44,100,0,218.2,714.6,5236.1,20210909
19,253,51.9,59.3,66.8,50.2,54.4,57.8,47.4,50.5,55.2,51.3,59.1,66.2,51.3,58.9,66.2,52.2,59.3,66.2,54,74,88,7.1,8.0,9.5,983.7,986.4,988.3,1013.7,1016.5,1018.4,2.7,6.0,9.4,249,4.6,10.2,18.5,250,4.7,10.8,20.0,250,0.0,0,3,68,100,0,214.6,699.9,5150.1,20210910
19,254,51.4,62.5,70.8,48.0,58.6,64.7,44.7,55.8,62.9,50.6,62.3,71.2,50.6,61.9,69.4,51.5,62.6,71.2,66,79,90,6.4,9.9,12.6,979.0,981.5,985.0,1008.6,1011.3,1015.4,4.1,13.8,22.8,246,8.1,22.9,35.1,246,9.1,23.9,36.4,247,0.04,0,0,59,100,0,96.5,472.6,2315.9,20210911
19,255,49.6,56.7,65.0,46.9,51.1,54.6,43.6,46.0,49.3,48.9,56.5,64.4,48.9,56.5,64.4,49.8,56.7,64.4,50,69,92,6.1,6.7,7.6,985.1,987.7,989.0,1015.5,1017.9,1019.3,0.7,4.9,8.5,311,1.7,7.3,11.9,314,2.2,7.7,12.8,314,0.0,0,0,43,100,0,225.1,728.8,5402.8,20210912
19,257,53.6,60.2,66.4,49.0,55.3,60.9,44.0,51.0,60.4,51.9,59.4,65.1,51.9,59.4,65.1,53.9,60.2,65.1,51,73,96,6.2,8.4,11.5,977.8,980.8,984.9,1007.6,1010.7,1015.1,6.6,11.6,16.7,305,12.5,18.4,25.4,305,13.3,19.1,26.3,305,0.03,0,1,54,100,0,193.3,680.4,4639.5,20210914
19,258,53.4,58.9,66.9,49.0,53.3,56.3,44.4,48.7,51.7,52.1,58.2,65.9,52.1,58.0,65.9,53.8,58.9,65.9,53,70,82,6.3,7.5,8.3,985.1,986.7,988.0,1015.3,1016.8,1018.2,5.4,8.2,13.1,262,10.9,14.2,19.9,263,11.3,14.9,20.5,264,0.03,0,0,61,100,0,194.9,615.1,4677.4,20210915
19,259,54.6,61.8,68.3,52.8,57.2,59.7,50.4,54.0,56.7,53.9,61.6,67.8,53.6,61.2,67.8,55.6,61.8,67.8,62,76,89,7.9,9.0,9.9,988.2,990.1,991.3,1018.4,1020.2,1021.5,5.9,9.1,12.3,240,14.4,16.3,17.7,241,15.6,17.4,19.5,242,0.0,0,0,11,38,0,220.6,671.8,5293.4,20210916
19,260,57.3,64.7,73.1,53.1,57.8,61.8,48.5,52.9,56.5,57.7,65.8,76.3,56.2,64.1,72.7,57.7,65.8,76.3,52,66,76,7.4,8.7,9.9,991.5,993.0,994.6,1021.7,1023.1,1024.8,8.1,12.1,16.4,227,17.9,22.0,26.2,227,19.9,23.4,27.2,227,0.0,0,0,0,0,0,219.1,669.0,5258.6,20210917
19,261,57.0,64.4,76.3,52.8,57.5,61.9,48.1,52.2,57.5,57.3,65.3,76.9,55.7,63.9,75.7,57.3,65.3,76.9,41,67,88,7.2,8.5,10.2,991.5,994.0,995.9,1021.6,1024.2,1026.2,3.4,7.9,11.2,211,7.3,15.2,18.0,212,7.8,16.6,20.3,213,0.0,0,0,0,0,0,218.9,671.5,5252.9,20210918
19,262,59.5,70.0,80.0,54.9,61.0,66.6,50.7,55.2,60.7,60.3,71.9,79.8,59.8,69.9,78.8,60.3,71.9,79.8,49,60,71,8.0,9.6,11.7,985.5,988.0,991.2,1015.2,1017.8,1021.3,8.8,11.2,14.8,200,18.8,20.5,24.1,202,20.0,21.9,25.3,203,0.0,0,0,18,100,0,209.6,647.8,5029.5,20210919
19,263,65.0,71.6,78.3,58.8,62.0,65.1,49.4,55.6,59.5,65.2,73.9,79.0,65.2,71.6,78.0,65.2,73.9,79.0,45,58,78,7.8,9.8,11.2,979.4,983.2,985.3,1009.0,1012.8,1015.1,8.8,12.2,14.8,201,17.1,21.7,25.7,204,18.8,23.0,27.0,204,0.0,0,31,74,100,0,147.1,447.2,3530.0,20210920
19,264,50.9,60.0,73.7,50.0,57.0,62.3,48.7,54.9,61.7,51.2,59.6,75.8,51.2,59.3,72.3,51.6,60.3,75.8,44,85,97,7.5,9.5,12.0,976.6,977.9,979.5,1006.7,1007.8,1009.0,2.8,8.4,17.0,279,5.4,14.3,29.4,274,5.8,15.0,30.8,273,0.75,0,69,97,100,0,15.0,55.8,361.0,20210921
19,265,48.4,50.8,54.2,45.4,49.2,51.3,42.0,47.8,50.7,43.1,47.6,51.8,43.1,47.6,51.8,48.7,50.8,52.7,77,90,96,5.8,7.3,8.1,973.4,974.9,977.4,1003.5,1005.1,1007.7,3.7,9.0,15.0,355,7.0,14.6,23.6,354,7.5,15.2,24.4,354,0.23,0,54,95,100,0,24.1,119.8,577.5,20210922
19,266,46.9,50.3,53.8,45.1,46.2,47.6,40.5,42.0,42.8,42.2,46.0,50.2,42.2,46.0,50.2,48.0,50.3,53.5,64,74,80,5.5,5.8,6.0,975.2,978.4,980.1,1005.4,1008.8,1010.4,8.0,11.2,14.6,271,14.9,17.8,22.7,270,15.4,18.4,23.4,270,0.03,0,36,86,100,0,90.2,271.6,2164.3,20210923
20,251,60.5,69.3,79.3,59.4,66.2,72.3,58.4,64.6,70.0,60.8,70.8,81.9,60.8,69.3,78.9,60.8,70.8,81.9,66,86,98,10.5,13.3,16.1,986.5,988.8,991.7,1007.2,1009.5,1012.6,2.9,7.8,12.2,199,3.2,14.0,18.5,201,3.5,15.2,19.9,202,0.43,0,0,29,100,0,240.4,777.0,5528.1,20210908
20,252,57.5,65.3,72.9,55.3,62.1,65.5,53.8,60.2,65.3,57.5,65.8,76.6,56.9,65.2,72.7,57.5,65.8,76.6,62,85,98,8.9,11.4,13.5,987.0,988.4,990.1,1007.8,1009.2,1011.1,2.1,4.1,6.8,302,3.5,6.8,11.4,311,3.7,7.4,12.8,313,0.12,0,0,88,100,0,112.7,621.4,2706.1,20210909
20,253,52.8,60.8,71.7,51.5,55.7,61.5,48.6,51.8,56.1,51.0,61.1,76.1,51.0,60.5,71.3,52.9,61.4,76.1,50,74,93,7.3,8.3,9.7,989.7,994.6,1000.0,1010.8,1015.7,1021.3,2.5,6.4,11.2,319,4.3,11.1,16.6,323,4.8,12.1,17.1,325,0.0,0,0,15,100,0,228.0,805.4,5471.4,20210910
20,254,51.9,62.2,72.7,49.6,57.5,64.9,47.6,54.3,61.6,52.3,63.4,76.5,52.3,62.5,72.6,51.9,63.3,76.5,57,76,91,7.0,9.1,11.8,1000.0,1001.3,1003.3,1021.3,1022.6,1024.5,0.5,4.8,9.9,217,1.1,8.1,14.5,219,1.2,8.9,14.9,219,0.0,0,0,9,95,0,246.8,794.1,5923.7,20210911
20,255,58.3,68.3,78.2,57.3,64.1,70.5,56.5,61.8,67.6,58.5,69.4,80.8,58.6,68.3,78.1,58.5,69.4,80.8,59,81,96,9.8,12.0,14.6,996.7,998.5,999.7,1017.5,1019.5,1020.9,4.1,6.8,12.4,237,8.6,12.0,19.0,240,9.7,13.2,19.7,241,0.0,0,6,43,100,0,218.8,774.4,5250.1,20210912
20,256,63.6,72.4,82.0,62.2,67.9,73.6,61.1,65.7,70.6,64.3,74.7,85.0,64.3,72.4,81.6,64.3,74.7,85.0,63,80,90,11.6,13.8,16.3,995.9,997.3,998.7,1016.7,1018.2,1019.6,2.8,5.0,8.3,240,5.1,8.4,12.0,243,5.7,9.1,12.4,244,0.0,0,7,28,57,0,231.8,734.9,5562.9,20210913
20,257,66.4,73.3,83.9,64.7,68.9,74.8,63.3,66.9,72.0,67.4,75.3,86.8,67.4,73.3,82.7,67.4,75.3,86.8,61,81,93,12.5,14.3,17.1,991.2,993.2,995.6,1012.0,1014.0,1016.5,3.2,5.4,8.2,218,7.0,9.7,12.8,224,8.2,10.7,14.7,226,0.03,0,24,67,100,0,201.8,615.2,4843.7,20210914
20,258,59.6,64.3,71.6,55.4,61.0,65.5,51.6,58.9,64.9,60.4,64.3,67.4,60.5,64.3,67.4,60.4,64.3,67.4,71,83,94,8.2,10.8,13.3,991.2,994.2,996.1,1012.0,1015.2,1017.2,0.7,3.9,6.2,349,1.3,8.0,11.2,354,1.4,9.1,12.5,355,0.01,0,98,100,100,0,62.5,205.2,1500.5,20210915
20,259,53.6,61.7,70.7,50.6,55.2,60.4,47.2,50.1,53.9,53.8,61.6,69.7,53.6,61.5,69.7,54.6,61.7,69.7,52,67,77,6.9,7.8,9.0,995.8,998.7,1002.4,1017.0,1019.9,1023.8,3.9,6.1,9.2,5,6.7,10.8,15.7,11,7.3,11.7,17.2,13,0.0,0,0,59,100,0,179.1,579.0,4298.4,20210916
20,260,51.1,61.3,72.8,48.6,55.2,62.3,45.4,50.6,55.5,50.6,62.0,76.3,50.6,61.3,72.4,51.9,62.3,76.3,52,69,85,6.4,7.9,9.4,1002.7,1005.9,1008.2,1024.2,1027.3,1029.7,1.4,3.1,4.9,14,1.6,4.7,9.6,18,1.6,5.2,11.2,20,0.0,0,0,0,0,0,238.2,759.7,5716.5,20210917
20,261,52.7,61.7,72.8,51.4,56.4,62.9,49.5,52.7,57.0,54.1,62.8,76.3,54.1,62.2,72.2,53.2,62.7,76.3,54,74,89,7.5,8.5,10.0,1007.4,1008.5,1010.1,1028.6,1029.9,1031.5,1.0,2.7,4.2,89,1.6,3.9,4.9,92,1.6,4.1,5.6,93,0.0,0,0,0,0,0,234.5,748.8,5626.8,20210918
20,262,52.6,62.0,73.9,51.2,56.3,63.9,48.0,52.1,58.2,53.0,62.8,76.7,53.0,62.2,73.2,53.2,62.9,76.7,53,71,88,7.1,8.4,10.5,1002.1,1004.7,1007.5,1023.4,1026.0,1029.0,0.4,3.4,6.6,77,1.3,5.3,9.0,80,1.6,5.7,9.2,81,0.0,0,0,27,84,0,232.3,745.2,5575.6,20210919
20,263,54.1,64.4,76.6,52.0,58.4,65.5,49.1,54.4,59.3,54.7,65.0,78.1,55.0,64.7,76.0,54.7,65.0,78.1,52,71,84,7.4,9.1,10.9,998.0,999.7,1001.9,1018.8,1020.9,1023.2,1.1,2.3,3.6,33,1.5,3.4,5.2,51,1.6,3.7,5.6,57,0.0,0,15,68,100,0,224.1,695.3,5378.1,20210920
20,264,58.5,65.8,73.1,56.6,61.9,66.7,54.5,59.4,65.7,59.4,67.0,76.6,60.2,66.0,72.6,59.4,67.0,76.6,59,81,99,9.1,11.1,13.7,990.5,995.7,998.5,1011.4,1016.7,1019.7,0.5,3.4,5.0,131,0.6,5.6,9.1,132,0.7,6.0,10.1,133,0.19,0,86,96,100,0,132.2,394.9,3173.1,20210921
20,265,56.3,66.5,76.3,56.5,63.9,67.4,55.9,62.6,65.9,57.2,67.3,78.7,56.7,66.4,76.3,57.3,67.3,78.7,63,88,100,9.7,12.4,13.8,984.8,987.0,989.9,1005.5,1007.8,1010.7,1.3,8.0,14.0,236,2.7,13.7,24.7,238,3.1,14.5,25.9,239,0.2,0,3,76,100,0,161.9,703.5,3886.6,20210922
20,266,50.8,57.5,63.6,48.5,52.8,55.7,45.7,48.8,54.9,49.4,56.7,63.6,49.4,56.5,63.6,51.5,57.5,63.6,56,74,95,6.6,7.5,9.3,987.0,991.5,994.9,1008.1,1012.6,1016.3,3.0,7.6,12.9,270,4.5,12.6,21.8,272,4.9,13.4,23.0,272,0.0,0,0,33,100,0,172.3,672.6,4134.8,20210923
